,id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,runtime
5548,9833,The Phantom of the Opera,2004-12-08,"['Thriller', 'Drama', 'Romance']",English,7.3,1431,21.476,"Deformed since birth, a bitter man known only as the Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the opera house and demanding Christine be given lead roles.",143
5549,719128,Idol Sex: LA Korean Women,2020-06-18,"['Romance', 'Drama']",Korean,1.0,1,16.322,Typhoon and Taeyang brothers are sharing. The visitor today is Jessica from LA. Applying for an idol audition is her purpose. She is so cheerful and open to the burden. The fatal temptation of a strange woman who appeared one day and the fate of the brothers shaking in front of her.,65
5550,12208,Casino Royale,1967-04-13,"['Adventure', 'Action', 'Comedy']",English,5.3,620,16.526,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle.",131
5551,2110,Wasabi,2001-10-31,"['Drama', 'Action', 'Comedy']",French,6.6,1106,17.275,"Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.",94
5552,449563,Isn't It Romantic,2019-02-13,"['Comedy', 'Fantasy', 'Romance']",English,6.2,3295,16.534,"For a long time, Natalie, an Australian architect living in New York City, had always believed that what she had seen in rom-coms is all fantasy. But after thwarting a mugger at a subway station only to be knocked out while fleeing, Natalie wakes up and discovers that her life has suddenly become her worst nightmare—a romantic comedy—and she is the leading lady.",89
5553,580077,Nothing to Lose - Part 2,2019-08-15,['Drama'],Portuguese,5.0,17,17.796,Second part of the biopic of the religious leader Edir Macedo.,100
5554,926762,Living with Chucky,2022-08-13,['Documentary'],English,6.3,8,17.583,"A filmmaker who grew up alongside Chucky the killer doll seeks out the other families surrounding the Child's Play films as they recount their experiences working on the ongoing franchise and what it means to be a part of the, ""Chucky"" family.",100
5555,11469,Black Knight,2001-11-21,"['Comedy', 'Fantasy', 'Adventure']",English,5.4,997,14.773,"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After nearly drowning in the moat, he awakens to find himself in 14th century England.",95
5556,839,Duel,1971-11-13,"['Action', 'Thriller', 'TV Movie']",English,7.4,1591,17.772,"Traveling businessman David Mann angers the driver of a rusty tanker while crossing the California desert. A simple trip turns deadly, as Mann struggles to stay on the road while the tanker plays cat and mouse with his life.",90
5557,283378,Fallen,2016-11-10,"['Drama', 'Fantasy', 'Romance']",English,6.1,1498,14.278,"Lucinda Price is sent to a reform academy under the assumption that she has killed a boy. There, she meets two mysterious boys, Cam and Daniel, to whom she feels drawn to both. But as the love triangle unfurls, it is Daniel that Luce cannot keep herself away from, and things begin to take a darker turn when she finds out his true identity.",91
5558,444308,Cashback,2004-08-01,"['Drama', 'Comedy']",English,6.9,109,15.522,"Ben is an art college student in London, whose imagination runs wild as he works the late-night shift at the local supermarket. What do he and his colleagues do to pass the long, endless hours of the night?",18
5559,11371,The Score,2001-07-13,"['Action', 'Crime', 'Thriller', 'Mystery']",English,6.7,1419,13.271,An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.,124
5560,19593,The Death of the Incredible Hulk,1990-02-18,"['Action', 'Drama', 'Science Fiction', 'TV Movie']",English,5.0,64,13.94,"During the critical experiment that would rid David Banner of the Hulk,a spy sabotages the laboratory. Banner falls in love with the spy, Jasmin, who performs missions only because her sister is being held hostage by Jasmin's superiors. Banner and Jasmin try to escape from the enemy agents to rebuild their lives together, but the Hulk is never far from them.",95
5561,783753,Wish You,2021-01-15,"['Romance', 'Music', 'Drama']",Korean,7.7,74,18.012,"Singing and dreaming together, a talented singer-songwriter and a same-aged keyboardist add harmony and love to each other's lives.",101
5562,744148,Hole-in-law 2,2020-09-11,['Drama'],Korean,3.5,4,16.445,"Sang-min's girlfriend Eun-jeong, is a nude model and takes photos with a stranger in a motel naked. Sang-min who doesn't believe in free-spirited Eun-jeong, after drinking in three groups with her close friend Jae-hoon,, comes home. Sang-min, who noticed that Eun-jeong is quietly flirting with Jae-hoon, asks if he wants to do with Jae-hoon while having sex with Eun-jeong. When Eun-jeong actively responded, he made Jae-hoon go into the room where Eun-jeong was sleeping.",63
5563,351964,The Escort,2015-11-05,"['Drama', 'Comedy', 'Romance']",English,6.0,366,15.776,"Desperate for a good story, a sex-addicted journalist throws himself into the world of high-class escorts when he starts following a Stanford-educated prostitute.",88
5564,381341,Perfect Strangers,2016-02-11,"['Comedy', 'Drama']",Italian,7.9,4068,19.026,"During a dinner, a group of friends decide to share whatever message or phone call they will receive during the evening, with unforeseen consequences.",97
5565,521720,Avengers Grimm: Time Wars,2018-05-01,"['Action', 'Adventure', 'Fantasy']",English,4.8,51,15.309,"When Rumpelstiltskin tries to take over Earth once and for all, The Avengers Grimm must track him down through time in order to defeat him.",88
5566,496331,Brahmāstra Part One: Shiva,2022-09-08,"['Action', 'Adventure', 'Fantasy']",Hindi,6.6,114,20.849,"The story of Shiva – a young man on the brink of an epic love, with a girl named Isha. But their world is turned upside down when Shiva learns that he has a mysterious connection to the Brahmāstra... and a great power within him that he doesn’t understand just yet - the power of Fire.",168
5567,11232,Kate & Leopold,2001-12-25,"['Romance', 'Fantasy', 'Comedy']",English,6.3,1187,15.77,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",118
5568,805051,Welcome to Smelliville,2021-05-06,"['Animation', 'Adventure', 'Family', 'Fantasy']",English,7.1,58,14.534,"The Oggly family arrive at the municipal rubbish dump of Smelliville and must look for a new home, but they never feel really welcome anywhere. They stink and are for most humans just a tad too oggly. When Firebottom, the family dragon, crash-lands on the run-down rubbish tip of the small town of Smelliville, the Ogglies at once feel at home. And it's here they want to stay.",85
5569,300673,The Finest Hours,2016-01-27,"['Action', 'Drama', 'History', 'Thriller']",English,6.6,1459,16.474,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,117
5570,9396,Crocodile Dundee II,1988-05-19,"['Adventure', 'Comedy']",English,5.8,961,15.768,Australian outback expert protects his New York love from gangsters who've followed her down under.,110
5571,443801,Siew Lup,2017-02-23,"['Thriller', 'Drama']",Chinese,2.8,4,19.145,"Mia, an ex-prostitute, is trapped in a loveless marriage with the abusive Quan (Sunny Pang, who also stars in Headshot in this year’s Festival lineup), a butcher who runs a roast meat shop. When she meets sensitive funeral director Wu, their passion for one another escalates into an affair. But the path to true love is fraught with jealousy, forcing someone to make a deadly move.",82
5572,79,Hero,2002-07-22,"['Drama', 'Adventure', 'Action', 'History']",Chinese,7.5,1950,18.519,One man defeated three assassins who sought to murder the most powerful warlord in pre-unified China.,99
5573,795109,Catherine Called Birdy,2022-09-23,"['Adventure', 'Comedy']",English,6.3,76,16.132,A teenage girl in Medieval England navigates life and tries to avoid the arranged marriages her father maps out for her.,108
5574,622855,Jingle Jangle: A Christmas Journey,2020-11-06,"['Family', 'Fantasy', 'Music']",English,6.7,447,16.787,"An imaginary world comes to life in a holiday tale of an eccentric toymaker, his adventurous granddaughter, and a magical invention that has the power to change their lives forever.",122
5575,369196,I Spit on Your Grave: Déjà Vu,2019-04-23,"['Horror', 'Thriller']",English,2.9,87,14.889,"Following her rape, Jennifer Hills wrote a bestselling account of her ordeal and of the controversial trial in which she was accused of taking the law into her own hands and brutally killing her assailants. In the small town where the rape and revenge took place, the relatives of the rapists she killed are furious that the court declared her not guilty and resolve to take justice into their own hands.",148
5576,25539,Winners & Sinners,1983-07-07,"['Action', 'Adventure', 'Comedy', 'Crime']",Cantonese,6.9,147,17.267,"Five friends are released from prison and do their best to stay out trouble. While trying to mind their own business (and run their 5-Star Cleaning Service), they are caught up in a war between rival Triad gangs fighting for control of the counterfeit currency market.",108
5577,449459,The Vanishing,2019-01-04,"['Thriller', 'Mystery']",English,5.7,622,15.277,Three lighthouse keepers on an uninhabited island off the coast of Scotland discover something that isn't theirs to keep.,108
